 MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.05000000, 2.768883E+03, 1.864958E+01, 16.641134, 126.102723, 90.000000
 31844.05069444, 2.781786E+03, 1.755689E+01, 17.041496, 126.975277, 90.000000
 31844.05138889, 2.793571E+03, 1.646648E+01, 17.431792, 127.833922, 90.000000
 31844.05208333, 2.804236E+03, 1.537811E+01, 17.812917, 128.678538, 90.000000
 31844.05277778, 2.813781E+03, 1.429153E+01, 18.185721, 129.508968, 90.000000
 31844.05347222, 2.822204E+03, 1.320649E+01, 18.551015, 130.325012, 90.000000
 31844.05416667, 2.829504E+03, 1.212274E+01, 18.909571, 131.126428, 90.000000
 31844.05486111, 2.835681E+03, 1.104002E+01, 19.262134, 131.912933, 90.000000
 31844.05555556, 2.840733E+03, 9.958068E+00, 19.609416, 132.684195, 90.000000
 31844.05625000, 2.844660E+03, 8.876618E+00, 19.952110, 133.439836, 90.000000
 31844.05694444, 2.847462E+03, 7.795403E+00, 20.290886, 134.179427, 90.000000
 31844.05763889, 2.849138E+03, 6.714150E+00, 20.626398, 134.902489, 90.000000
 31844.05833333, 2.849688E+03, 5.632587E+00, 20.959285, 135.608489, 90.000000
 31844.05902778, 2.849112E+03, 4.550437E+00, 21.290175, 136.296836, 90.000000
 31844.05972222, 2.847409E+03, 3.467423E+00, 21.619690, 136.966883, 90.000000
 31844.06041667, 2.844581E+03, 2.383263E+00, 21.948443, 137.617925, 90.000000
 31844.06111111, 2.840626E+03, 1.297677E+00, 22.277049, 138.249193, 90.000000
 31844.06180556, 2.835545E+03, 2.103802E-01, 22.606120, 138.859858, 90.000000
 31844.06250000, 2.829339E+03, -8.789141E-01, 22.936273, 139.449026, 90.000000
 31844.06319444, 2.822008E+03, -1.970493E+00, 23.268130, 140.015741, 90.000000
 31844.06388889, 2.813552E+03, -3.064646E+00, 23.602322, 140.558983, 90.000000
 31844.06458333, 2.803973E+03, -4.161664E+00, 23.939493, 141.077668, 90.000000
 31844.06527778, 2.793270E+03, -5.261840E+00, 24.280300, 141.570652, 90.000000
 31844.06597222, 2.781446E+03, -6.365466E+00, 24.625420, 142.036729, 90.000000
 31844.06666667, 2.768501E+03, -7.472838E+00, 24.975551, 142.474642, 90.000000
 31844.06736111, 2.754436E+03, -8.584250E+00, 25.331416, 142.883079, 90.000000
 31844.06805556, 2.739254E+03, -9.699999E+00, 25.693767, 143.260682, 90.000000
 31844.06875000, 2.722955E+03, -1.082038E+01, 26.063392, 143.606058, 90.000000
 31844.06944444, 2.705542E+03, -1.194569E+01, 26.441114, 143.917780, 90.000000
 31844.07013889, 2.687016E+03, -1.307623E+01, 26.827802, 144.194400, 90.000000
 31844.07083333, 2.667380E+03, -1.421227E+01, 27.224370, 144.434460, 90.000000
 31844.07152778, 2.646637E+03, -1.535413E+01, 27.631792, 144.636503, 90.000000
