 MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.50763889, 4.177884E+03, -4.778693E+01, 265.157245, 133.027145, 90.000000
 31844.50833333, 4.094878E+03, -4.842314E+01, 265.991060, 132.424163, 90.000000
 31844.50902778, 4.011267E+03, -4.906298E+01, 266.877038, 131.798419, 90.000000
 31844.50972222, 3.927061E+03, -4.970576E+01, 267.819026, 131.149098, 90.000000
 31844.51041667, 3.842274E+03, -5.035065E+01, 268.821188, 130.475346, 90.000000
 31844.51111111, 3.756918E+03, -5.099669E+01, 269.888034, 129.776265, 90.000000
 31844.51180555, 3.671008E+03, -5.164274E+01, 271.024427, 129.050910, 90.000000
 31844.51250000, 3.584561E+03, -5.228743E+01, 272.235607, 128.298288, 90.000000
 31844.51319444, 3.497596E+03, -5.292921E+01, 273.527195, 127.517355, 90.000000
 31844.51388889, 3.410133E+03, -5.356622E+01, 274.905198, 126.707012, 90.000000
 31844.51458333, 3.322196E+03, -5.419633E+01, 276.375992, 125.866105, 90.000000
 31844.51527778, 3.233809E+03, -5.481706E+01, 277.946298, 124.993417, 90.000000
 31844.51597222, 3.145001E+03, -5.542552E+01, 279.623132, 124.087671, 90.000000
 31844.51666667, 3.055802E+03, -5.601841E+01, 281.413717, 123.147523, 90.000000
 31844.51736111, 2.966248E+03, -5.659193E+01, 283.325372, 122.171561, 90.000000
 31844.51805555, 2.876376E+03, -5.714174E+01, 285.365339, 121.158302, 90.000000
 31844.51875000, 2.786226E+03, -5.766290E+01, 287.540562, 120.106192, 90.000000
 31844.51944444, 2.695846E+03, -5.814985E+01, 289.857392, 119.013599, 90.000000
 31844.52013889, 2.605287E+03, -5.859634E+01, 292.321227, 117.878816, 90.000000
 31844.52083333, 2.514602E+03, -5.899543E+01, 294.936070, 116.700060, 90.000000
 31844.52152778, 2.423855E+03, -5.933949E+01, 297.704029, 115.475469, 90.000000
 31844.52222222, 2.333111E+03, -5.962022E+01, 300.624764, 114.203107, 90.000000
 31844.52291667, 2.242446E+03, -5.982872E+01, 303.694929, 112.880966, 90.000000
 31844.52361111, 2.151940E+03, -5.995563E+01, 306.907656, 111.506967, 90.000000
 31844.52430555, 2.061682E+03, -5.999122E+01, 310.252164, 110.078973, 90.000000
 31844.52500000, 1.971769E+03, -5.992568E+01, 313.713553, 108.594796, 90.000000
 31844.52569444, 1.882309E+03, -5.974927E+01, 317.272885, 107.052209, 90.000000
 31844.52638889, 1.793418E+03, -5.945264E+01, 320.907584, 105.448967, 90.000000
 31844.52708333, 1.705223E+03, -5.902709E+01, 324.592185, 103.782827, 90.000000
 31844.52777778, 1.617863E+03, -5.846476E+01, 328.299378, 102.051581, 90.000000
 31844.52847222, 1.531488E+03, -5.775888E+01, 332.001268, 100.253094, 90.000000
 31844.52916667, 1.446263E+03, -5.690388E+01, 335.670695, 98.385346, 90.000000
 31844.52986111, 1.362364E+03, -5.589547E+01, 339.282479, 96.446496, 90.000000
 31844.53055555, 1.279983E+03, -5.473063E+01, 342.814448, 94.434950, 90.000000
 31844.53125000, 1.199328E+03, -5.340759E+01, 346.248156, 92.349441, 90.000000
 31844.53194444, 1.120621E+03, -5.192569E+01, 349.569267, 90.189135, 90.000000
 31844.53263889, 1.044100E+03, -5.028534E+01, 352.767608, 87.953739, 90.000000
 31844.53333333, 9.700234E+02, -4.848793E+01, 355.836972, 85.643636, 90.000000
 31844.53402778, 8.986638E+02, -4.653573E+01, 358.774723, 83.260022, 90.000000
 31844.53472222, 8.303132E+02, -4.443190E+01, 1.581311, 80.805059, 90.000000
 31844.53541667, 7.652808E+02, -4.218045E+01, 4.259749, 78.282031, 90.000000
 31844.53611111, 7.038917E+02, -3.978632E+01, 6.815111, 75.695500, 90.000000
 31844.53680555, 6.464841E+02, -3.725537E+01, 9.254095, 73.051450, 90.000000
 31844.53750000, 5.934047E+02, -3.459447E+01, 11.584633, 70.357427, 90.000000
 31844.53819444, 5.450002E+02, -3.181150E+01, 13.815581, 67.622667, 90.000000
 31844.53888889, 5.016073E+02, -2.891541E+01, 15.956450, 64.858225, 90.000000
 31844.53958333, 4.635387E+02, -2.591617E+01, 18.017171, 62.077122, 90.000000
 31844.54027778, 4.310683E+02, -2.282476E+01, 20.007868, 59.294518, 90.000000
 31844.54097222, 4.044159E+02, -1.965309E+01, 21.938635, 56.527944, 90.000000
 31844.54166667, 3.837349E+02, -1.641395E+01, 23.819308, 53.797565, 90.000000
 31844.54236111, 3.691054E+02, -1.312088E+01, 25.659256, 51.126478, 90.000000
 31844.54305555, 3.605338E+02, -9.788122E+00, 27.467192, 48.540947, 90.000000
 31844.54375000, 3.579611E+02, -6.430419E+00, 29.251061, 46.070503, 90.000000
 31844.54444444, 3.612769E+02, -3.062865E+00, 31.017996, 43.747752, 90.000000
 31844.54513889, 3.703371E+02, 2.993496E-01, 32.774368, 41.607751, 90.000000
 31844.54583333, 3.849815E+02, 3.641219E+00, 34.525914, 39.686793, 90.000000
 31844.54652778, 4.050469E+02, 6.948233E+00, 36.277928, 38.020494, 90.000000
 31844.54722222, 4.303755E+02, 1.020668E+01, 38.035463, 36.641209, 90.000000
 31844.54791667, 4.608158E+02, 1.340390E+01, 39.803531, 35.574977, 90.000000
 31844.54861111, 4.962185E+02, 1.652849E+01, 41.587257, 34.838494, 90.000000
 31844.54930555, 5.364292E+02, 1.957038E+01, 43.391974, 34.436784, 90.000000
 31844.55000000, 5.812812E+02, 2.252088E+01, 45.223252, 34.362275, 90.000000
 31844.55069444, 6.305891E+02, 2.537265E+01, 47.086868, 34.595607, 90.000000
 31844.55138889, 6.841455E+02, 2.811956E+01, 48.988725, 35.108028, 90.000000
 31844.55208333, 7.417214E+02, 3.075666E+01, 50.934737, 35.864710, 90.000000
 31844.55277778, 8.030690E+02, 3.327995E+01, 52.930700, 36.828204, 90.000000
 31844.55347222, 8.679264E+02, 3.568635E+01, 54.982141, 37.961364, 90.000000
 31844.55416667, 9.360236E+02, 3.797352E+01, 57.094175, 39.229442, 90.000000
 31844.55486111, 1.007088E+03, 4.013982E+01, 59.271353, 40.601308, 90.000000
 31844.55555555, 1.080851E+03, 4.218415E+01, 61.517512, 42.049970, 90.000000
 31844.55625000, 1.157050E+03, 4.410595E+01, 63.835616, 43.552593, 90.000000
 31844.55694444, 1.235434E+03, 4.590509E+01, 66.227603, 45.090231, 90.000000
