 MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.11805556, 1.732712E+02, -1.436268E+01, 174.318334, 51.425865, 90.000000
 31844.11875000, 1.674037E+02, -1.103035E+01, 175.824437, 49.084689, 90.000000
 31844.11944444, 1.661284E+02, -7.680068E+00, 177.281539, 46.883044, 90.000000
 31844.12013889, 1.695397E+02, -4.323113E+00, 178.700868, 44.844480, 90.000000
 31844.12083333, 1.776404E+02, -9.705758E-01, 180.093384, 42.992795, 90.000000
 31844.12152778, 1.903415E+02, 2.366700E+00, 181.469673, 41.351354, 90.000000
 31844.12222222, 2.074705E+02, 5.678209E+00, 182.839855, 39.942112, 90.000000
 31844.12291667, 2.287862E+02, 8.953881E+00, 184.213517, 38.784327, 90.000000
 31844.12361111, 2.539977E+02, 1.218420E+01, 185.599702, 37.893056, 90.000000
 31844.12430556, 2.827847E+02, 1.536030E+01, 187.006943, 37.277669, 90.000000
 31844.12500000, 3.148159E+02, 1.847409E+01, 188.443354, 36.940680, 90.000000
 31844.12569444, 3.497638E+02, 2.151829E+01, 189.916754, 36.877196, 90.000000
 31844.12638889, 3.873164E+02, 2.448648E+01, 191.434822, 37.075168, 90.000000
 31844.12708333, 4.271827E+02, 2.737310E+01, 193.005243, 37.516422, 90.000000
 31844.12777778, 4.690965E+02, 3.017335E+01, 194.635866, 38.178250, 90.000000
 31844.12847222, 5.128161E+02, 3.288314E+01, 196.334829, 39.035246, 90.000000
 31844.12916667, 5.581224E+02, 3.549896E+01, 198.110666, 40.061052, 90.000000
 31844.12986111, 6.048169E+02, 3.801771E+01, 199.972377, 41.229810, 90.000000
 31844.13055556, 6.527183E+02, 4.043662E+01, 201.929460, 42.517196, 90.000000
 31844.13125000, 7.016600E+02, 4.275306E+01, 203.991888, 43.901067, 90.000000
 31844.13194444, 7.514879E+02, 4.496444E+01, 206.170036, 45.361763, 90.000000
 31844.13263889, 8.020584E+02, 4.706806E+01, 208.474531, 46.882165, 90.000000
 31844.13333333, 8.532369E+02, 4.906107E+01, 210.916017, 48.447590, 90.000000
 31844.13402778, 9.048974E+02, 5.094034E+01, 213.504810, 50.045595, 90.000000
 31844.13472222, 9.569212E+02, 5.270247E+01, 216.250433, 51.665735, 90.000000
 31844.13541667, 1.009197E+03, 5.434375E+01, 219.161009, 53.299311, 90.000000
 31844.13611111, 1.061620E+03, 5.586021E+01, 222.242508, 54.939130, 90.000000
 31844.13680556, 1.114093E+03, 5.724771E+01, 225.497867, 56.579281, 90.000000
 31844.13750000, 1.166525E+03, 5.850208E+01, 228.926024, 58.214942, 90.000000
 31844.13819444, 1.218829E+03, 5.961932E+01, 232.520944, 59.842203, 90.000000
 31844.13888889, 1.270927E+03, 6.059587E+01, 236.270782, 61.457920, 90.000000
 31844.13958333, 1.322746E+03, 6.142888E+01, 240.157321, 63.059595, 90.000000
 31844.14027778, 1.374218E+03, 6.211654E+01, 244.155878, 64.645260, 90.000000
 31844.14097222, 1.425279E+03, 6.265838E+01, 248.235820, 66.213396, 90.000000
 31844.14166667, 1.475873E+03, 6.305552E+01, 252.361733, 67.762854, 90.000000
 31844.14236111, 1.525946E+03, 6.331079E+01, 256.495210, 69.292793, 90.000000
 31844.14305556, 1.575449E+03, 6.342879E+01, 260.597034, 70.802624, 90.000000
 31844.14375000, 1.624337E+03, 6.341572E+01, 264.629478, 72.291973, 90.000000
 31844.14444444, 1.672568E+03, 6.327922E+01, 268.558388, 73.760636, 90.000000
 31844.14513889, 1.720106E+03, 6.302796E+01, 272.354791, 75.208552, 90.000000
 31844.14583333, 1.766914E+03, 6.267136E+01, 275.995849, 76.635776, 90.000000
 31844.14652778, 1.812962E+03, 6.221915E+01, 279.465170, 78.042459, 90.000000
 31844.14722222, 1.858219E+03, 6.168108E+01, 282.752547, 79.428825, 90.000000
 31844.14791667, 1.902659E+03, 6.106662E+01, 285.853290, 80.795162, 90.000000
 31844.14861111, 1.946257E+03, 6.038473E+01, 288.767332, 82.141804, 90.000000
 31844.14930556, 1.988990E+03, 5.964379E+01, 291.498250, 83.469120, 90.000000
 31844.15000000, 2.030838E+03, 5.885142E+01, 294.052324, 84.777512, 90.000000
 31844.15069444, 2.071782E+03, 5.801454E+01, 296.437703, 86.067397, 90.000000
 31844.15138889, 2.111804E+03, 5.713932E+01, 298.663701, 87.339210, 90.000000
 31844.15208333, 2.150888E+03, 5.623122E+01, 300.740245, 88.593392, 90.000000
 31844.15277778, 2.189019E+03, 5.529506E+01, 302.677455, 89.830391, 90.000000
 31844.15347222, 2.226184E+03, 5.433503E+01, 304.485332, 91.050655, 90.000000
 31844.15416667, 2.262370E+03, 5.335481E+01, 306.173556, 92.254628, 90.000000
 31844.15486111, 2.297566E+03, 5.235755E+01, 307.751342, 93.442751, 90.000000
 31844.15555556, 2.331762E+03, 5.134601E+01, 309.227363, 94.615458, 90.000000
 31844.15625000, 2.364947E+03, 5.032255E+01, 310.609712, 95.773174, 90.000000
 31844.15694444, 2.397113E+03, 4.928918E+01, 311.905886, 96.916313, 90.000000
 31844.15763889, 2.428252E+03, 4.824765E+01, 313.122805, 98.045279, 90.000000
 31844.15833333, 2.458357E+03, 4.719945E+01, 314.266825, 99.160465, 90.000000
 31844.15902778, 2.487420E+03, 4.614582E+01, 315.343778, 100.262247, 90.000000
 31844.15972222, 2.515436E+03, 4.508785E+01, 316.358998, 101.350992, 90.000000
 31844.16041667, 2.542399E+03, 4.402643E+01, 317.317368, 102.427049, 90.000000
 31844.16111111, 2.568304E+03, 4.296233E+01, 318.223346, 103.490754, 90.000000
 31844.16180556, 2.593145E+03, 4.189617E+01, 319.081012, 104.542428, 90.000000
 31844.16250000, 2.616918E+03, 4.082847E+01, 319.894094, 105.582376, 90.000000
 31844.16319444, 2.639620E+03, 3.975967E+01, 320.666002, 106.610886, 90.000000
 31844.16388889, 2.661247E+03, 3.869010E+01, 321.399861, 107.628231, 90.000000
 31844.16458333, 2.681796E+03, 3.762003E+01, 322.098534, 108.634668, 90.000000
 31844.16527778, 2.701263E+03, 3.654968E+01, 322.764650, 109.630435, 90.000000
 31844.16597222, 2.719646E+03, 3.547918E+01, 323.400624, 110.615755, 90.000000
 31844.16666667, 2.736942E+03, 3.440865E+01, 324.008680, 111.590832, 90.000000
 31844.16736111, 2.753149E+03, 3.333814E+01, 324.590868, 112.555851, 90.000000
 31844.16805556, 2.768264E+03, 3.226768E+01, 325.149081, 113.510980, 90.000000
 31844.16875000, 2.782287E+03, 3.119724E+01, 325.685072, 114.456368, 90.000000
 31844.16944444, 2.795216E+03, 3.012680E+01, 326.200463, 115.392142, 90.000000
 31844.17013889, 2.807048E+03, 2.905628E+01, 326.696765, 116.318412, 90.000000
 31844.17083333, 2.817783E+03, 2.798559E+01, 327.175381, 117.235264, 90.000000
 31844.17152778, 2.827419E+03, 2.691463E+01, 327.637621, 118.142763, 90.000000
 31844.17222222, 2.835956E+03, 2.584325E+01, 328.084711, 119.040952, 90.000000
 31844.17291667, 2.843392E+03, 2.477132E+01, 328.517798, 119.929848, 90.000000
 31844.17361111, 2.849727E+03, 2.369868E+01, 328.937963, 120.809446, 90.000000
 31844.17430556, 2.854960E+03, 2.262514E+01, 329.346221, 121.679713, 90.000000
 31844.17500000, 2.859090E+03, 2.155052E+01, 329.743533, 122.540588, 90.000000
 31844.17569444, 2.862117E+03, 2.047462E+01, 330.130810, 123.391982, 90.000000
 31844.17638889, 2.864040E+03, 1.939723E+01, 330.508916, 124.233775, 90.000000
 31844.17708333, 2.864861E+03, 1.831814E+01, 330.878675, 125.065814, 90.000000
 31844.17777778, 2.864577E+03, 1.723710E+01, 331.240877, 125.887913, 90.000000
 31844.17847222, 2.863189E+03, 1.615390E+01, 331.596278, 126.699848, 90.000000
 31844.17916667, 2.860698E+03, 1.506827E+01, 331.945608, 127.501357, 90.000000
 31844.17986111, 2.857103E+03, 1.397996E+01, 332.289572, 128.292137, 90.000000
 31844.18055556, 2.852405E+03, 1.288873E+01, 332.628852, 129.071841, 90.000000
 31844.18125000, 2.846604E+03, 1.179429E+01, 332.964117, 129.840075, 90.000000
 31844.18194444, 2.839701E+03, 1.069637E+01, 333.296018, 130.596395, 90.000000
 31844.18263889, 2.831696E+03, 9.594691E+00, 333.625197, 131.340305, 90.000000
 31844.18333333, 2.822590E+03, 8.488964E+00, 333.952285, 132.071254, 90.000000
 31844.18402778, 2.812383E+03, 7.378893E+00, 334.277911, 132.788630, 90.000000
 31844.18472222, 2.801078E+03, 6.264176E+00, 334.602698, 133.491757, 90.000000
 31844.18541667, 2.788675E+03, 5.144505E+00, 334.927272, 134.179896, 90.000000
 31844.18611111, 2.775175E+03, 4.019564E+00, 335.252261, 134.852233, 90.000000
 31844.18680556, 2.760580E+03, 2.889033E+00, 335.578298, 135.507883, 90.000000
 31844.18750000, 2.744892E+03, 1.752583E+00, 335.906027, 136.145883, 90.000000
 31844.18819444, 2.728113E+03, 6.098815E-01, 336.236105, 136.765186, 90.000000
 31844.18888889, 2.710244E+03, -5.394124E-01, 336.569203, 137.364665, 90.000000
 31844.18958333, 2.691289E+03, -1.695645E+00, 336.906011, 137.943102, 90.000000
 31844.19027778, 2.671250E+03, -2.859169E+00, 337.247243, 138.499192, 90.000000
 31844.19097222, 2.650129E+03, -4.030342E+00, 337.593641, 139.031537, 90.000000
 31844.19166667, 2.627931E+03, -5.209527E+00, 337.945977, 139.538648, 90.000000
 31844.19236111, 2.604658E+03, -6.397096E+00, 338.305060, 140.018945, 90.000000
 31844.19305556, 2.580316E+03, -7.593420E+00, 338.671739, 140.470756, 90.000000
 31844.19375000, 2.554908E+03, -8.798880E+00, 339.046911, 140.892324, 90.000000
 31844.19444444, 2.528439E+03, -1.001386E+01, 339.431526, 141.281808, 90.000000
 31844.19513889, 2.500914E+03, -1.123874E+01, 339.826596, 141.637292, 90.000000
 31844.19583333, 2.472341E+03, -1.247391E+01, 340.233198, 141.956790, 90.000000
 31844.19652778, 2.442724E+03, -1.371976E+01, 340.652490, 142.238261, 90.000000
 31844.19722222, 2.412071E+03, -1.497668E+01, 341.085714, 142.479618, 90.000000
 31844.19791667, 2.380390E+03, -1.624505E+01, 341.534210, 142.678743, 90.000000
 31844.19861111, 2.347689E+03, -1.752527E+01, 341.999431, 142.833505, 90.000000
 31844.19930556, 2.313978E+03, -1.881769E+01, 342.482954, 142.941775, 90.000000
 31844.20000000, 2.279266E+03, -2.012269E+01, 342.986497, 143.001447, 90.000000
 31844.20069444, 2.243566E+03, -2.144063E+01, 343.511938, 143.010457, 90.000000
 31844.20138889, 2.206889E+03, -2.277182E+01, 344.061340, 142.966803, 90.000000
 31844.20208333, 2.169249E+03, -2.411660E+01, 344.636969, 142.868563, 90.000000
 31844.20277778, 2.130659E+03, -2.547522E+01, 345.241329, 142.713913, 90.000000
 31844.20347222, 2.091136E+03, -2.684795E+01, 345.877192, 142.501141, 90.000000
 31844.20416667, 2.050697E+03, -2.823497E+01, 346.547638, 142.228664, 90.000000
 31844.20486111, 2.009360E+03, -2.963642E+01, 347.256096, 141.895029, 90.000000
 31844.20555556, 1.967145E+03, -3.105236E+01, 348.006404, 141.498928, 90.000000
 31844.20625000, 1.924076E+03, -3.248277E+01, 348.802862, 141.039193, 90.000000
 31844.20694444, 1.880175E+03, -3.392750E+01, 349.650307, 140.514797, 90.000000
 31844.20763889, 1.835468E+03, -3.538628E+01, 350.554197, 139.924849, 90.000000
 31844.20833333, 1.789984E+03, -3.685866E+01, 351.520707, 139.268579, 90.000000
 31844.20902778, 1.743752E+03, -3.834400E+01, 352.556842, 138.545333, 90.000000
 31844.20972222, 1.696805E+03, -3.984140E+01, 353.670575, 137.754557, 90.000000
 31844.21041667, 1.649179E+03, -4.134964E+01, 354.870996, 136.895778, 90.000000
 31844.21111111, 1.600911E+03, -4.286715E+01, 356.168495, 135.968593, 90.000000
 31844.21180556, 1.552042E+03, -4.439186E+01, 357.574966, 134.972648, 90.000000
 31844.21250000, 1.502616E+03, -4.592115E+01, 359.104034, 133.907625, 90.000000
 31844.21319444, 1.452681E+03, -4.745169E+01,  0.771315, 132.773229, 90.000000
 31844.21388889, 1.402286E+03, -4.897930E+01,  2.594679, 131.569174, 90.000000
 31844.21458333, 1.351486E+03, -5.049873E+01,  4.594514, 130.295172, 90.000000
 31844.21527778, 1.300339E+03, -5.200345E+01,  6.793964, 128.950930, 90.000000
 31844.21597222, 1.248906E+03, -5.348533E+01,  9.219054, 127.536143, 90.000000
 31844.21666667, 1.197255E+03, -5.493437E+01, 11.898657, 126.050493, 90.000000
 31844.21736111, 1.145455E+03, -5.633826E+01, 14.864108, 124.493656, 90.000000
 31844.21805556, 1.093583E+03, -5.768202E+01, 18.148307, 122.865305, 90.000000
 31844.21875000, 1.041719E+03, -5.894765E+01, 21.783989, 121.165125, 90.000000
