MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.06180556, 2.892719E+03, 2.845746E+00, 21.036936, 137.162450, 90.000000
 31844.06250000, 2.890729E+03, 1.761798E+00, 21.379281, 137.815552, 90.000000
 31844.06319444, 2.887721E+03, 6.767984E-01, 21.721534, 138.448298, 90.000000
 31844.06388889, 2.883698E+03, -4.094898E-01, 22.064301, 139.059827, 90.000000
 31844.06458333, 2.878659E+03, -1.497304E+00, 22.408189, 139.649221, 90.000000
 31844.06527778, 2.872604E+03, -2.586881E+00, 22.753814, 140.215499, 90.000000
 31844.06597222, 2.865534E+03, -3.678461E+00, 23.101796, 140.757625, 90.000000
 31844.06666667, 2.857451E+03, -4.772282E+00, 23.452771, 141.274504, 90.000000
 31844.06736111, 2.848355E+03, -5.868583E+00, 23.807384, 141.764986, 90.000000
 31844.06805556, 2.838247E+03, -6.967603E+00, 24.166300, 142.227873, 90.000000
 31844.06875000, 2.827129E+03, -8.069579E+00, 24.530203, 142.661916, 90.000000
 31844.06944444, 2.815002E+03, -9.174748E+00, 24.899802, 143.065829, 90.000000
 31844.07013889, 2.801868E+03, -1.028335E+01, 25.275830, 143.438289, 90.000000
 31844.07083333, 2.787729E+03, -1.139561E+01, 25.659054, 143.777947, 90.000000
 31844.07152778, 2.772587E+03, -1.251176E+01, 26.050275, 144.083438, 90.000000
 31844.07222222, 2.756444E+03, -1.363203E+01, 26.450332, 144.353387, 90.000000
 31844.07291667, 2.739303E+03, -1.475665E+01, 26.860112, 144.586428, 90.000000
 31844.07361111, 2.721167E+03, -1.588582E+01, 27.280549, 144.781207, 90.000000
 31844.07430556, 2.702038E+03, -1.701978E+01, 27.712635, 144.936401, 90.000000
 31844.07500000, 2.681921E+03, -1.815871E+01, 28.157421, 145.050731, 90.000000
 31844.07569444, 2.660819E+03, -1.930281E+01, 28.616032, 145.122969, 90.000000
 31844.07638889, 2.638736E+03, -2.045228E+01, 29.089667, 145.151958, 90.000000
 31844.07708333, 2.615677E+03, -2.160728E+01, 29.579615, 145.136620, 90.000000
 31844.07777778, 2.591645E+03, -2.276797E+01, 30.087257, 145.075964, 90.000000
 31844.07847222, 2.566648E+03, -2.393449E+01, 30.614085, 144.969101, 90.000000
 31844.07916667, 2.540690E+03, -2.510696E+01, 31.161710, 144.815244, 90.000000
 31844.07986111, 2.513777E+03, -2.628548E+01, 31.731875, 144.613717, 90.000000
 31844.08055556, 2.485917E+03, -2.747012E+01, 32.326475, 144.363955, 90.000000
 31844.08125000, 2.457116E+03, -2.866090E+01, 32.947571, 144.065505, 90.000000
 31844.08194444, 2.427383E+03, -2.985783E+01, 33.597409, 143.718021, 90.000000
 31844.08263889, 2.396725E+03, -3.106084E+01, 34.278445, 143.321260, 90.000000
 31844.08333333, 2.365152E+03, -3.226984E+01, 34.993371, 142.875076, 90.000000
 31844.08402778, 2.332674E+03, -3.348465E+01, 35.745138, 142.379408, 90.000000
 31844.08472222, 2.299302E+03, -3.470503E+01, 36.536993, 141.834271, 90.000000
 31844.08541667, 2.265046E+03, -3.593065E+01, 37.372513, 141.239745, 90.000000
 31844.08611111, 2.229921E+03, -3.716108E+01, 38.255644, 140.595960, 90.000000
 31844.08680556, 2.193938E+03, -3.839576E+01, 39.190749, 139.903087, 90.000000
 31844.08750000, 2.157113E+03, -3.963400E+01, 40.182656, 139.161324, 90.000000
 31844.08819444, 2.119461E+03, -4.087494E+01, 41.236714, 138.370880, 90.000000
 31844.08888889, 2.080999E+03, -4.211752E+01, 42.358854, 137.531972, 90.000000
 31844.08958333, 2.041745E+03, -4.336047E+01, 43.555657, 136.644804, 90.000000
 31844.09027778, 2.001719E+03, -4.460223E+01, 44.834421, 135.709566, 90.000000
 31844.09097222, 1.960942E+03, -4.584093E+01, 46.203240, 134.726420, 90.000000
 31844.09166667, 1.919437E+03, -4.707434E+01, 47.671069, 133.695493, 90.000000
 31844.09236111, 1.877227E+03, -4.829979E+01, 49.247799, 132.616874, 90.000000
 31844.09305556, 1.834340E+03, -4.951410E+01, 50.944308, 131.490607, 90.000000
 31844.09375000, 1.790803E+03, -5.071349E+01, 52.772494, 130.316685, 90.000000
 31844.09444444, 1.746648E+03, -5.189349E+01, 54.745270, 129.095052, 90.000000
 31844.09513889, 1.701907E+03, -5.304883E+01, 56.876494, 127.825598, 90.000000
 31844.09583333, 1.656615E+03, -5.417335E+01, 59.180809, 126.508160, 90.000000
 31844.09652778, 1.610811E+03, -5.525982E+01, 61.673355, 125.142524, 90.000000
 31844.09722222, 1.564536E+03, -5.629986E+01, 64.369301, 123.728425, 90.000000
 31844.09791667, 1.517834E+03, -5.728385E+01, 67.283142, 122.265552, 90.000000
 31844.09861111, 1.470751E+03, -5.820083E+01, 70.427717, 120.753552, 90.000000
 31844.09930556, 1.423341E+03, -5.903847E+01, 73.812905, 119.192035, 90.000000
 31844.10000000, 1.375657E+03, -5.978320E+01, 77.444002, 117.580581, 90.000000
 31844.10069444, 1.327758E+03, -6.042033E+01, 81.319859, 115.918749, 90.000000
 31844.10138889, 1.279708E+03, -6.093444E+01, 85.430974, 114.206084, 90.000000
 31844.10208333, 1.231574E+03, -6.130989E+01, 89.757829, 112.442135, 90.000000
 31844.10277778, 1.183429E+03, -6.153146E+01, 94.269907, 110.626457, 90.000000
 31844.10347222, 1.135351E+03, -6.158516E+01, 98.925828, 108.758638, 90.000000
 31844.10416667, 1.087420E+03, -6.145907E+01, 103.674904, 106.838307, 90.000000
 31844.10486111, 1.039723E+03, -6.114397E+01, 108.460165, 104.865161, 90.000000
 31844.10555556, 9.923527E+02, -6.063393E+01, 113.222467, 102.838988, 90.000000
 31844.10625000, 9.454036E+02, -5.992645E+01, 117.905010, 100.759695, 90.000000
 31844.10694444, 8.989756E+02, -5.902233E+01, 122.457423, 98.627345, 90.000000
 31844.10763889, 8.531720E+02, -5.792530E+01, 126.838725, 96.442195, 90.000000
 31844.10833333, 8.080990E+02, -5.664137E+01, 131.018824, 94.204755, 90.000000
 31844.10902778, 7.638656E+02, -5.517822E+01, 134.978595, 91.915840, 90.000000
 31844.10972222, 7.205829E+02, -5.354455E+01, 138.708843, 89.576648, 90.000000
 31844.11041667, 6.783640E+02, -5.174952E+01, 142.208620, 87.188844, 90.000000
 31844.11111111, 6.373243E+02, -4.980246E+01, 145.483288, 84.754656, 90.000000
 31844.11180556, 5.975824E+02, -4.771251E+01, 148.542658, 82.276990, 90.000000
 31844.11250000, 5.592612E+02, -4.548857E+01, 151.399371, 79.759545, 90.000000
 31844.11319444, 5.224901E+02, -4.313925E+01, 154.067611, 77.206948, 90.000000
 31844.11388889, 4.874081E+02, -4.067290E+01, 156.562144, 74.624878, 90.000000
 31844.11458333, 4.541666E+02, -3.809775E+01, 158.897665, 72.020190, 90.000000
 31844.11527778, 4.229329E+02, -3.542193E+01, 161.088378, 69.401029, 90.000000
 31844.11597222, 3.938931E+02, -3.265366E+01, 163.147781, 66.776912, 90.000000
 31844.11666667, 3.672533E+02, -2.980130E+01, 165.088590, 64.158791, 90.000000
 31844.11736111, 3.432392E+02, -2.687340E+01, 166.922764, 61.559077, 90.000000
 31844.11805556, 3.220921E+02, -2.387876E+01, 168.661596, 58.991634, 90.000000
 31844.11875000, 3.040623E+02, -2.082641E+01, 170.315837, 56.471746, 90.000000
 31844.11944444, 2.893983E+02, -1.772558E+01, 171.895829, 54.016056, 90.000000
 31844.12013889, 2.783339E+02, -1.458564E+01, 173.411624, 51.642493, 90.000000
 31844.12083333, 2.710731E+02, -1.141606E+01, 174.873075, 49.370178, 90.000000
 31844.12152778, 2.677758E+02, -8.226340E+00, 176.289881, 47.219300, 90.000000
 31844.12222222, 2.685449E+02, -5.025940E+00, 177.671607, 45.210916, 90.000000
 31844.12291667, 2.734183E+02, -1.824243E+00, 179.027647, 43.366639, 90.000000
 31844.12361111, 2.823655E+02, 1.369509E+00, 180.367189, 41.708143, 90.000000
 31844.12430556, 2.952898E+02, 4.546270E+00, 181.699152, 40.256412, 90.000000
 31844.12500000, 3.120364E+02, 7.697262E+00, 183.032145, 39.030734, 90.000000
 31844.12569444, 3.324031E+02, 1.081405E+01, 184.374447, 38.047449, 90.000000
 31844.12638889, 3.561542E+02, 1.388861E+01, 185.734013, 37.318614, 90.000000
 31844.12708333, 3.830339E+02, 1.691343E+01, 187.118523, 36.850775, 90.000000
 31844.12777778, 4.127790E+02, 1.988156E+01, 188.535451, 36.644123, 90.000000
 31844.12847222, 4.451285E+02, 2.278666E+01, 189.992167, 36.692248, 90.000000
 31844.12916667, 4.798316E+02, 2.562302E+01, 191.496045, 36.982577, 90.000000
 31844.12986111, 5.166520E+02, 2.838554E+01, 193.054583, 37.497432, 90.000000
 31844.13055556, 5.553703E+02, 3.106969E+01, 194.675510, 38.215488, 90.000000
 31844.13125000, 5.957841E+02, 3.367142E+01, 196.366890, 39.113354, 90.000000
 31844.13194444, 6.377074E+02, 3.618711E+01, 198.137198, 40.167039, 90.000000
 31844.13263889, 6.809692E+02, 3.861343E+01, 199.995367, 41.353139, 90.000000
 31844.13333333, 7.254110E+02, 4.094726E+01, 201.950808, 42.649677, 90.000000
 31844.13402778, 7.708858E+02, 4.318553E+01, 204.013378, 44.036625, 90.000000
 31844.13472222, 8.172560E+02, 4.532519E+01, 206.193293, 45.496136, 90.000000
 31844.13541667, 8.643924E+02, 4.736304E+01, 208.500972, 47.012597, 90.000000
 31844.13611111, 9.121731E+02, 4.929571E+01, 210.946795, 48.572534, 90.000000
 31844.13680556, 9.604828E+02, 5.111956E+01, 213.540749, 50.164448, 90.000000
 31844.13750000, 1.009213E+03, 5.283070E+01, 216.291958, 51.778609, 90.000000
 31844.13819444, 1.058260E+03, 5.442495E+01, 219.208067, 53.406849, 90.000000
 31844.13888889, 1.107526E+03, 5.589788E+01, 222.294495, 55.042351, 90.000000
 31844.13958333, 1.156921E+03, 5.724497E+01, 225.553559, 56.679460, 90.000000
 31844.14027778, 1.206357E+03, 5.846168E+01, 228.983528, 58.313514, 90.000000
 31844.14097222, 1.255754E+03, 5.954369E+01, 232.577684, 59.940690, 90.000000
 31844.14166667, 1.305036E+03, 6.048719E+01, 236.323535, 61.557877, 90.000000
 31844.14236111, 1.354132E+03, 6.128910E+01, 240.202314, 63.162564, 90.000000
 31844.14305556, 1.402977E+03, 6.194745E+01, 244.188958, 64.752744, 90.000000
 31844.14375000, 1.451509E+03, 6.246165E+01, 248.252681, 66.326835, 90.000000
 31844.14444444, 1.499672E+03, 6.283270E+01, 252.358191, 67.883610, 90.000000
 31844.14513889, 1.547412E+03, 6.306335E+01, 256.467480, 69.422141, 90.000000
 31844.14583333, 1.594681E+03, 6.315811E+01, 260.541976, 70.941747, 90.000000
 31844.14652778, 1.641434E+03, 6.312308E+01, 264.544782, 72.441956, 90.000000
 31844.14722222, 1.687629E+03, 6.296580E+01, 268.442663, 73.922469, 90.000000
 31844.14791667, 1.733228E+03, 6.269483E+01, 272.207564, 75.383130, 90.000000
 31844.14861111, 1.778195E+03, 6.231944E+01, 275.817487, 76.823904, 90.000000
 31844.14930556, 1.822497E+03, 6.184924E+01, 279.256742, 78.244851, 90.000000
 31844.15000000, 1.866104E+03, 6.129384E+01, 282.515662, 79.646111, 90.000000
 31844.15069444, 1.908988E+03, 6.066258E+01, 285.589932, 81.027891, 90.000000
 31844.15138889, 1.951122E+03, 5.996432E+01, 288.479707, 82.390449, 90.000000
 31844.15208333, 1.992484E+03, 5.920731E+01, 291.188658, 83.734084, 90.000000
 31844.15277778, 2.033051E+03, 5.839912E+01, 293.723065, 85.059128, 90.000000
 31844.15347222, 2.072802E+03, 5.754659E+01, 296.090999, 86.365938, 90.000000
 31844.15416667, 2.111719E+03, 5.665583E+01, 298.301655, 87.654887, 90.000000
 31844.15486111, 2.149784E+03, 5.573227E+01, 300.364810, 88.926365, 90.000000
 31844.15555556, 2.186982E+03, 5.478069E+01, 302.290420, 90.180766, 90.000000
 31844.15625000, 2.223297E+03, 5.380529E+01, 304.088322, 91.418490, 90.000000
 31844.15694444, 2.258716E+03, 5.280971E+01, 305.768035, 92.639938, 90.000000
 31844.15763889, 2.293225E+03, 5.179713E+01, 307.338620, 93.845508, 90.000000
 31844.15833333, 2.326814E+03, 5.077028E+01, 308.808612, 95.035595, 90.000000
 31844.15902778, 2.359472E+03, 4.973155E+01, 310.185972, 96.210587, 90.000000
 31844.15972222, 2.391188E+03, 4.868296E+01, 311.478085, 97.370866, 90.000000
 31844.16041667, 2.421953E+03, 4.762628E+01, 312.691764, 98.516801, 90.000000
 31844.16111111, 2.451759E+03, 4.656299E+01, 313.833276, 99.648755, 90.000000
 31844.16180556, 2.480598E+03, 4.549438E+01, 314.908368, 100.767077, 90.000000
 31844.16250000, 2.508462E+03, 4.442153E+01, 315.922306, 101.872104, 90.000000
 31844.16319444, 2.535345E+03, 4.334537E+01, 316.879906, 102.964160, 90.000000
 31844.16388889, 2.561240E+03, 4.226667E+01, 317.785574, 104.043556, 90.000000
 31844.16458333, 2.586142E+03, 4.118608E+01, 318.643339, 105.110588, 90.000000
 31844.16527778, 2.610046E+03, 4.010414E+01, 319.456885, 106.165538, 90.000000
 31844.16597222, 2.632946E+03, 3.902129E+01, 320.229588, 107.208671, 90.000000
 31844.16666667, 2.654839E+03, 3.793789E+01, 320.964537, 108.240238, 90.000000
 31844.16736111, 2.675719E+03, 3.685424E+01, 321.664567, 109.260474, 90.000000
 31844.16805556, 2.695584E+03, 3.577056E+01, 322.332281, 110.269596, 90.000000
 31844.16875000, 2.714430E+03, 3.468701E+01, 322.970072, 111.267804, 90.000000
 31844.16944444, 2.732253E+03, 3.360372E+01, 323.580143, 112.255282, 90.000000
 31844.17013889, 2.749051E+03, 3.252075E+01, 324.164527, 113.232194, 90.000000
 31844.17083333, 2.764822E+03, 3.143816E+01, 324.725102, 114.198686, 90.000000
 31844.17152778, 2.779561E+03, 3.035593E+01, 325.263606, 115.154884, 90.000000
 31844.17222222, 2.793268E+03, 2.927406E+01, 325.781650, 116.100896, 90.000000
 31844.17291667, 2.805941E+03, 2.819248E+01, 326.280733, 117.036807, 90.000000
 31844.17361111, 2.817577E+03, 2.711113E+01, 326.762247, 117.962681, 90.000000
 31844.17430556, 2.828175E+03, 2.602991E+01, 327.227496, 118.878560, 90.000000
 31844.17500000, 2.837733E+03, 2.494870E+01, 327.677695, 119.784462, 90.000000
 31844.17569444, 2.846250E+03, 2.386739E+01, 328.113986, 120.680383, 90.000000
 31844.17638889, 2.853726E+03, 2.278582E+01, 328.537441, 121.566289, 90.000000
 31844.17708333, 2.860159E+03, 2.170384E+01, 328.949071, 122.442123, 90.000000
 31844.17777778, 2.865547E+03, 2.062127E+01, 329.349831, 123.307797, 90.000000
 31844.17847222, 2.869892E+03, 1.953795E+01, 329.740625, 124.163196, 90.000000
 31844.17916667, 2.873191E+03, 1.845367E+01, 330.122313, 125.008170, 90.000000
 31844.17986111, 2.875444E+03, 1.736825E+01, 330.495715, 125.842539, 90.000000
 31844.18055556, 2.876652E+03, 1.628146E+01, 330.861614, 126.666086, 90.000000
 31844.18125000, 2.876813E+03, 1.519311E+01, 331.220764, 127.478557, 90.000000
 31844.18194444, 2.875928E+03, 1.410295E+01, 331.573888, 128.279661, 90.000000
 31844.18263889, 2.873997E+03, 1.301077E+01, 331.921688, 129.069062, 90.000000
 31844.18333333, 2.871020E+03, 1.191633E+01, 332.264841, 129.846381, 90.000000
 31844.18402778, 2.866997E+03, 1.081938E+01, 332.604011, 130.611194, 90.000000
 31844.18472222, 2.861929E+03, 9.719676E+00, 332.939843, 131.363024, 90.000000
 31844.18541667, 2.855816E+03, 8.616965E+00, 333.272974, 132.101346, 90.000000
 31844.18611111, 2.848660E+03, 7.510987E+00, 333.604030, 132.825576, 90.000000
 31844.18680556, 2.840460E+03, 6.401477E+00, 333.933632, 133.535072, 90.000000
 31844.18750000, 2.831218E+03, 5.288164E+00, 334.262398, 134.229133, 90.000000
 31844.18819444, 2.820935E+03, 4.170774E+00, 334.590944, 134.906992, 90.000000
 31844.18888889, 2.809612E+03, 3.049027E+00, 334.919891, 135.567813, 90.000000
 31844.18958333, 2.797251E+03, 1.922639E+00, 335.249863, 136.210693, 90.000000
 31844.19027778, 2.783854E+03, 7.913206E-01, 335.581494, 136.834653, 90.000000
 31844.19097222, 2.769422E+03, -3.452215E-01, 335.915427, 137.438639, 90.000000
 31844.19166667, 2.753959E+03, -1.487285E+00, 336.252322, 138.021522, 90.000000
 31844.19236111, 2.737465E+03, -2.635171E+00, 336.592854, 138.582091, 90.000000
 31844.19305556, 2.719944E+03, -3.789185E+00, 336.937720, 139.119056, 90.000000
 31844.19375000, 2.701398E+03, -4.949637E+00, 337.287644, 139.631050, 90.000000
 31844.19444444, 2.681831E+03, -6.116837E+00, 337.643376, 140.116625, 90.000000
 31844.19513889, 2.661247E+03, -7.291101E+00, 338.005701, 140.574256, 90.000000
 31844.19583333, 2.639649E+03, -8.472746E+00, 338.375440, 141.002346, 90.000000
 31844.19652778, 2.617041E+03, -9.662090E+00, 338.753461, 141.399232, 90.000000
 31844.19722222, 2.593428E+03, -1.085945E+01, 339.140677, 141.763185, 90.000000
 31844.19791667, 2.568816E+03, -1.206516E+01, 339.538058, 142.092426, 90.000000
 31844.19861111, 2.543209E+03, -1.327952E+01, 339.946637, 142.385131, 90.000000
 31844.19930556, 2.516614E+03, -1.450285E+01, 340.367517, 142.639445, 90.000000
 31844.20000000, 2.489037E+03, -1.573548E+01, 340.801878, 142.853494, 90.000000
 31844.20069444, 2.460485E+03, -1.697770E+01, 341.250991, 143.025402, 90.000000
 31844.20138889, 2.430966E+03, -1.822982E+01, 341.716226, 143.153302, 90.000000
 31844.20208333, 2.400489E+03, -1.949213E+01, 342.199065, 143.235359, 90.000000
 31844.20277778, 2.369063E+03, -2.076491E+01, 342.701117, 143.269785, 90.000000
 31844.20347222, 2.336697E+03, -2.204841E+01, 343.224134, 143.254855, 90.000000
 31844.20416667, 2.303403E+03, -2.334289E+01, 343.770028, 143.188923, 90.000000
 31844.20486111, 2.269192E+03, -2.464856E+01, 344.340894, 143.070443, 90.000000
 31844.20555556, 2.234077E+03, -2.596560E+01, 344.939033, 142.897973, 90.000000
 31844.20625000, 2.198071E+03, -2.729417E+01, 345.566978, 142.670194, 90.000000
 31844.20694444, 2.161189E+03, -2.863436E+01, 346.227531, 142.385917, 90.000000
 31844.20763889, 2.123448E+03, -2.998623E+01, 346.923794, 142.044082, 90.000000
 31844.20833333, 2.084865E+03, -3.134974E+01, 347.659211, 141.643768, 90.000000
 31844.20902778, 2.045458E+03, -3.272479E+01, 348.437623, 141.184184, 90.000000
 31844.20972222, 2.005247E+03, -3.411118E+01, 349.263317, 140.664669, 90.000000
 31844.21041667, 1.964254E+03, -3.550858E+01, 350.141098, 140.084681, 90.000000
 31844.21111111, 1.922504E+03, -3.691652E+01, 351.076358, 139.443791, 90.000000
 31844.21180556, 1.880019E+03, -3.833436E+01, 352.075167, 138.741662, 90.000000
 31844.21250000, 1.836829E+03, -3.976122E+01, 353.144373, 137.978046, 90.000000
 31844.21319444, 1.792961E+03, -4.119601E+01, 354.291717, 137.152760, 90.000000
 31844.21388889, 1.748447E+03, -4.263730E+01, 355.525961, 136.265677, 90.000000
 31844.21458333, 1.703320E+03, -4.408329E+01, 356.857040, 135.316708, 90.000000
 31844.21527778, 1.657616E+03, -4.553172E+01, 358.296222, 134.305789, 90.000000
 31844.21597222, 1.611374E+03, -4.697981E+01, 359.856287, 133.232871, 90.000000
 31844.21666667, 1.564633E+03, -4.842409E+01,  1.551709, 132.097904, 90.000000
 31844.21736111, 1.517437E+03, -4.986031E+01,  3.398841, 130.900832, 90.000000
 31844.21805556, 1.469834E+03, -5.128323E+01,  5.416067, 129.641584, 90.000000
 31844.21875000, 1.421872E+03, -5.268649E+01,  7.623904, 128.320070, 90.000000
