MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.05000000, 2.767526E+03, 2.274528E+01, 13.493739, 122.159735, 90.000000
 31844.05069444, 2.783532E+03, 2.164055E+01, 13.966697, 123.102290, 90.000000
 31844.05138889, 2.798597E+03, 2.053831E+01, 14.425432, 124.031454, 90.000000
 31844.05208333, 2.812717E+03, 1.943845E+01, 14.871056, 124.947180, 90.000000
 31844.05277778, 2.825891E+03, 1.834082E+01, 15.304610, 125.849389, 90.000000
 31844.05347222, 2.838114E+03, 1.724528E+01, 15.727079, 126.737969, 90.000000
 31844.05416667, 2.849386E+03, 1.615167E+01, 16.139392, 127.612778, 90.000000
 31844.05486111, 2.859704E+03, 1.505983E+01, 16.542431, 128.473634, 90.000000
 31844.05555556, 2.869066E+03, 1.396958E+01, 16.937035, 129.320321, 90.000000
 31844.05625000, 2.877471E+03, 1.288074E+01, 17.324003, 130.152584, 90.000000
 31844.05694444, 2.884916E+03, 1.179312E+01, 17.704101, 130.970129, 90.000000
 31844.05763889, 2.891402E+03, 1.070655E+01, 18.078064, 131.772619, 90.000000
 31844.05833333, 2.896926E+03, 9.620822E+00, 18.446600, 132.559673, 90.000000
 31844.05902778, 2.901487E+03, 8.535740E+00, 18.810393, 133.330864, 90.000000
 31844.05972222, 2.905085E+03, 7.451104E+00, 19.170109, 134.085719, 90.000000
 31844.06041667, 2.907719E+03, 6.366709E+00, 19.526395, 134.823714, 90.000000
 31844.06111111, 2.909389E+03, 5.282349E+00, 19.879884, 135.544276, 90.000000
 31844.06180556, 2.910094E+03, 4.197815E+00, 20.231199, 136.246776, 90.000000
 31844.06250000, 2.909833E+03, 3.112896E+00, 20.580953, 136.930533, 90.000000
 31844.06319444, 2.908607E+03, 2.027381E+00, 20.929753, 137.594810, 90.000000
 31844.06388889, 2.906416E+03, 9.410549E-01, 21.278204, 138.238811, 90.000000
 31844.06458333, 2.903260E+03, -1.462963E-01, 21.626907, 138.861683, 90.000000
 31844.06527778, 2.899139E+03, -1.234888E+00, 21.976468, 139.462517, 90.000000
 31844.06597222, 2.894054E+03, -2.324937E+00, 22.327495, 140.040343, 90.000000
 31844.06666667, 2.888005E+03, -3.416658E+00, 22.680603, 140.594137, 90.000000
 31844.06736111, 2.880993E+03, -4.510268E+00, 23.036418, 141.122818, 90.000000
 31844.06805556, 2.873019E+03, -5.605983E+00, 23.395577, 141.625252, 90.000000
 31844.06875000, 2.864085E+03, -6.704017E+00, 23.758731, 142.100256, 90.000000
 31844.06944444, 2.854191E+03, -7.804585E+00, 24.126551, 142.546601, 90.000000
 31844.07013889, 2.843340E+03, -8.907899E+00, 24.499728, 142.963020, 90.000000
 31844.07083333, 2.831532E+03, -1.001417E+01, 24.878979, 143.348211, 90.000000
 31844.07152778, 2.818770E+03, -1.112360E+01, 25.265048, 143.700850, 90.000000
 31844.07222222, 2.805056E+03, -1.223641E+01, 25.658710, 144.019593, 90.000000
 31844.07291667, 2.790392E+03, -1.335278E+01, 26.060778, 144.303096, 90.000000
 31844.07361111, 2.774781E+03, -1.447292E+01, 26.472106, 144.550016, 90.000000
 31844.07430556, 2.758225E+03, -1.559701E+01, 26.893593, 144.759031, 90.000000
 31844.07500000, 2.740728E+03, -1.672525E+01, 27.326187, 144.928848, 90.000000
 31844.07569444, 2.722293E+03, -1.785780E+01, 27.770897, 145.058219, 90.000000
 31844.07638889, 2.702924E+03, -1.899483E+01, 28.228792, 145.145952, 90.000000
 31844.07708333, 2.682624E+03, -2.013651E+01, 28.701012, 145.190926, 90.000000
 31844.07777778, 2.661399E+03, -2.128297E+01, 29.188778, 145.192099, 90.000000
 31844.07847222, 2.639252E+03, -2.243433E+01, 29.693396, 145.148523, 90.000000
 31844.07916667, 2.616189E+03, -2.359072E+01, 30.216271, 145.059350, 90.000000
 31844.07986111, 2.592215E+03, -2.475223E+01, 30.758913, 144.923839, 90.000000
 31844.08055556, 2.567336E+03, -2.591891E+01, 31.322956, 144.741362, 90.000000
 31844.08125000, 2.541560E+03, -2.709082E+01, 31.910164, 144.511408, 90.000000
 31844.08194444, 2.514891E+03, -2.826795E+01, 32.522454, 144.233577, 90.000000
 31844.08263889, 2.487339E+03, -2.945028E+01, 33.161907, 143.907584, 90.000000
 31844.08333333, 2.458911E+03, -3.063774E+01, 33.830789, 143.533250, 90.000000
 31844.08402778, 2.429615E+03, -3.183021E+01, 34.531574, 143.110496, 90.000000
 31844.08472222, 2.399461E+03, -3.302749E+01, 35.266965, 142.639336, 90.000000
 31844.08541667, 2.368459E+03, -3.422936E+01, 36.039925, 142.119863, 90.000000
 31844.08611111, 2.336620E+03, -3.543548E+01, 36.853701, 141.552240, 90.000000
 31844.08680556, 2.303955E+03, -3.664543E+01, 37.711866, 140.936688, 90.000000
 31844.08750000, 2.270476E+03, -3.785869E+01, 38.618349, 140.273472, 90.000000
 31844.08819444, 2.236197E+03, -3.907460E+01, 39.577479, 139.562891, 90.000000
 31844.08888889, 2.201132E+03, -4.029239E+01, 40.594031, 138.805262, 90.000000
 31844.08958333, 2.165297E+03, -4.151108E+01, 41.673277, 138.000913, 90.000000
 31844.09027778, 2.128707E+03, -4.272951E+01, 42.821037, 137.150167, 90.000000
 31844.09097222, 2.091381E+03, -4.394630E+01, 44.043736, 136.253340, 90.000000
 31844.09166667, 2.053337E+03, -4.515979E+01, 45.348466, 135.310723, 90.000000
 31844.09236111, 2.014595E+03, -4.636802E+01, 46.743042, 134.322582, 90.000000
 31844.09305556, 1.975178E+03, -4.756865E+01, 48.236056, 133.289148, 90.000000
 31844.09375000, 1.935109E+03, -4.875892E+01, 49.836926, 132.210612, 90.000000
 31844.09444444, 1.894412E+03, -4.993561E+01, 51.555922, 131.087124, 90.000000
 31844.09513889, 1.853115E+03, -5.109490E+01, 53.404172, 129.918785, 90.000000
 31844.09583333, 1.811246E+03, -5.223232E+01, 55.393616, 128.705651, 90.000000
 31844.09652778, 1.768835E+03, -5.334269E+01, 57.536903, 127.447728, 90.000000
 31844.09722222, 1.725917E+03, -5.441995E+01, 59.847196, 126.144975, 90.000000
 31844.09791667, 1.682526E+03, -5.545714E+01, 62.337853, 124.797303, 90.000000
 31844.09861111, 1.638700E+03, -5.644625E+01, 65.021943, 123.404579, 90.000000
 31844.09930556, 1.594480E+03, -5.737819E+01, 67.911564, 121.966632, 90.000000
 31844.10000000, 1.549909E+03, -5.824273E+01, 71.016922, 120.483249, 90.000000
 31844.10069444, 1.505034E+03, -5.902853E+01, 74.345159, 118.954190, 90.000000
 31844.10138889, 1.459904E+03, -5.972322E+01, 77.898953, 117.379187, 90.000000
 31844.10208333, 1.414573E+03, -6.031363E+01, 81.674986, 115.757957, 90.000000
 31844.10277778, 1.369099E+03, -6.078609E+01, 85.662436, 114.090203, 90.000000
 31844.10347222, 1.323540E+03, -6.112692E+01, 89.841764, 112.375633, 90.000000
 31844.10416667, 1.277962E+03, -6.132295E+01, 94.184119, 110.613962, 90.000000
 31844.10486111, 1.232433E+03, -6.136221E+01, 98.651670, 108.804930, 90.000000
 31844.10555556, 1.187026E+03, -6.123460E+01, 103.199067, 106.948317, 90.000000
 31844.10625000, 1.141816E+03, -6.093238E+01, 107.776008, 105.043955, 90.000000
 31844.10694444, 1.096884E+03, -6.045062E+01, 112.330610, 103.091754, 90.000000
 31844.10763889, 1.052315E+03, -5.978730E+01, 116.813044, 101.091719, 90.000000
 31844.10833333, 1.008194E+03, -5.894321E+01, 121.178823, 99.043981, 90.000000
 31844.10902778, 9.646123E+02, -5.792164E+01, 125.391245, 96.948826, 90.000000
 31844.10972222, 9.216633E+02, -5.672786E+01, 129.422693, 94.806734, 90.000000
 31844.11041667, 8.794420E+02, -5.536864E+01, 133.254834, 92.618424, 90.000000
 31844.11111111, 8.380457E+02, -5.385167E+01, 136.877911, 90.384903, 90.000000
 31844.11180556, 7.975734E+02, -5.218515E+01, 140.289470, 88.107533, 90.000000
 31844.11250000, 7.581257E+02, -5.037742E+01, 143.492827, 85.788092, 90.000000
 31844.11319444, 7.198055E+02, -4.843674E+01, 146.495529, 83.428860, 90.000000
 31844.11388889, 6.827179E+02, -4.637114E+01, 149.307980, 81.032704, 90.000000
 31844.11458333, 6.469720E+02, -4.418837E+01, 151.942297, 78.603170, 90.000000
 31844.11527778, 6.126824E+02, -4.189591E+01, 154.411430, 76.144581, 90.000000
 31844.11597222, 5.799708E+02, -3.950100E+01, 156.728517, 73.662136, 90.000000
 31844.11666667, 5.489686E+02, -3.701075E+01, 158.906453, 71.162001, 90.000000
 31844.11736111, 5.198188E+02, -3.443220E+01, 160.957624, 68.651398, 90.000000
 31844.11805556, 4.926780E+02, -3.177240E+01, 162.893772, 66.138669, 90.000000
 31844.11875000, 4.677165E+02, -2.903850E+01, 164.725959, 63.633336, 90.000000
 31844.11944444, 4.451183E+02, -2.623777E+01, 166.464590, 61.146132, 90.000000
 31844.12013889, 4.250777E+02, -2.337763E+01, 168.119496, 58.689018, 90.000000
 31844.12083333, 4.077948E+02, -2.046568E+01, 169.700019, 56.275181, 90.000000
 31844.12152778, 3.934680E+02, -1.750966E+01, 171.215124, 53.919023, 90.000000
 31844.12222222, 3.822854E+02, -1.451742E+01, 172.673492, 51.636128, 90.000000
